Markets,Periods,Manufacturer,Category,Trademark,Brand,$,Units,EQ,Avg Unit Price,%ACV,TDP,$ / $MM ACV,Units / $MM ACV,EQ / $MM ACV
MARKET_001,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_013,19965.665,4323.3401,1539.8689,4.6181,13.8528,16.5904,48.2138,10.4402,3.7185
MARKET_001,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_005,16320.6427,2185.3311,1638.9983,7.4683,18.3155,18.3155,29.8087,3.9914,2.9935
MARKET_001,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_006,388.63,43.1664,32.3748,9.0031,0.8612,0.8612,15.0961,1.6768,1.2576
MARKET_001,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_014,85812.3925,11151.3684,8363.5263,7.6952,52.086,52.086,55.113,7.162,5.3715
MARKET_001,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_007,239563.851,51050.3364,20244.5905,4.6927,32.3875,48.2432,247.44,52.7287,20.9102
MARKET_001,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_009,145587.1689,19474.5373,12997.9723,7.4758,65.2723,70.4651,74.6139,9.9808,6.6615
MARKET_001,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_010,263744.7214,73475.1362,17677.7759,3.5896,80.9406,123.2568,109.0042,30.3668,7.3061
MARKET_001,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_008,305673.1281,71299.6642,23644.4268,4.2872,38.8561,62.5818,263.162,61.3838,20.3561
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_011,45648.1949,17330.687,1811.7382,2.634,51.5567,51.6628,253.756,96.3404,10.0714
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_001,1789.2929,670.7341,111.6749,2.6677,2.5865,3.6263,198.2684,74.3229,12.3745
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_012,38084.9661,14640.2471,1537.9424,2.6014,44.0997,44.351,247.5117,95.146,9.995
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_002,777.4308,293.4741,36.2368,2.6491,2.0505,2.1475,108.6647,41.0201,5.065
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_003,523.683,213.0401,20.8166,2.4581,1.7745,1.8159,84.5823,34.409,3.3622
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_015,136607.2166,52850.5357,5666.8302,2.5848,54.4871,57.1142,718.5504,277.9925,29.8074
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_004,92060.2909,34505.004,3684.9839,2.668,51.8049,54.1468,509.3064,190.8925,20.3865
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_013,3056.9751,1130.34,117.7439,2.7045,1.7818,1.7818,491.7201,181.8173,18.9393
MARKET_002,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_014,2249.2994,207.06,155.2951,10.863,0.8376,0.8376,769.6227,70.8479,53.1359
MARKET_002,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_007,36492.26,14492.181,1510.248,2.5181,17.4568,17.4568,599.1187,237.9282,24.7948
MARKET_002,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_009,4971.9688,1440.907,215.3367,3.4506,4.8263,4.8482,295.2511,85.5656,12.7874
MARKET_002,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_010,88378.1114,33262.215,3603.1013,2.657,67.6928,69.2028,374.1794,140.8271,15.255
MARKET_002,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_008,60232.3427,22498.042,2477.2336,2.6772,27.8307,29.578,620.2722,231.6847,25.5105
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_011,45538.6399,10195.3532,3709.3902,4.4666,79.8226,119.4286,42.411,9.4951,3.4546
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_001,212.0998,35.4091,26.5569,5.99,0.2251,0.2251,70.0624,11.6966,8.7724
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_012,51259.1023,10993.5344,4500.8217,4.6627,76.5055,108.4972,49.8084,10.6824,4.3734
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_003,435.5306,153.439,20.5938,2.8385,0.2251,0.4501,143.8677,50.6851,6.8027
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_015,154841.7192,47764.2942,10023.2229,3.2418,81.1015,140.0554,141.9331,43.7824,9.1876
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_004,59932.6917,10267.1504,5657.5308,5.8373,73.6673,81.2722,60.4803,10.361,5.7092
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_013,2.0,1.0001,0.1043,2.0,0.0699,0.0699,2.1283,1.0642,0.1109
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_005,10461.2727,1425.3311,1068.9983,7.3395,24.1192,24.1191,32.2439,4.3932,3.2949
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_006,388.63,43.1664,32.3748,9.0031,1.9138,1.9138,15.0961,1.6768,1.2576
MARKET_003,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_014,58342.143,7717.3084,5787.9813,7.5599,67.6921,67.6921,64.072,8.4752,6.3564
MARKET_003,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_007,140012.1511,24531.1554,12848.3216,5.7075,37.8392,59.8456,275.0732,48.1948,25.2423
MARKET_003,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_009,86889.8201,10522.3066,7435.8931,8.2577,79.2395,87.3389,81.5177,9.8717,6.9762
MARKET_003,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_010,100581.71,22557.2546,7975.8412,4.459,84.1899,136.065,88.8145,19.9182,7.0427
MARKET_003,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_008,153237.1952,29586.6224,12848.089,5.1793,42.8565,75.0845,265.8105,51.322,22.2867
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_011,5120.85,1107.3001,416.6121,4.6246,91.0854,165.2514,32.1353,6.9487,2.6144
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_012,4255.85,798.0001,398.2917,5.3331,85.0379,104.8342,28.6064,5.3639,2.6772
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_015,5929.5401,1569.0,456.0,3.7792,56.6238,88.4995,59.8564,15.8384,4.6031
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_004,2097.8401,385.0,202.8542,5.4489,40.326,42.9738,29.7355,5.4571,2.8753
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_005,259.73,40.0001,30.0,6.4933,9.0732,9.0732,16.3626,2.5199,1.89
MARKET_004,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_014,3565.25,501.0,375.75,7.1163,46.6904,46.6904,43.6466,6.1334,4.6
MARKET_004,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_007,4367.3801,672.0,390.9793,6.4991,14.9075,17.4517,167.457,25.7663,14.9912
MARKET_004,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_009,5185.9201,669.3332,488.4375,7.7479,89.8292,92.859,32.9987,4.2591,3.108
MARKET_004,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_010,4589.17,776.3332,397.5416,5.9113,93.7402,114.8119,27.9832,4.7338,2.4241
MARKET_004,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_008,4488.94,770.0001,377.9375,5.8298,18.6185,23.984,137.8121,23.6393,11.6028
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_001,BRAND_011,36210.5,8934.0,2463.0416,4.0531,99.4116,249.8948,44.0268,10.8625,2.9947
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_002,BRAND_012,36054.49,8698.0001,2679.5,4.1451,96.1194,168.6461,45.3386,10.9377,3.3695
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_015,64891.83,17727.0,4466.7084,3.6606,93.5193,161.9306,83.8703,22.9115,5.7731
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_004,57478.14,14218.0001,4220.6667,4.0426,96.8808,157.1203,71.7108,17.7386,5.2658
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_013,19721.1401,3832.0,1624.9583,5.1464,53.0381,66.0042,44.9432,8.7329,3.7032
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_005,8160.38,1023.0,767.25,7.9769,35.994,35.994,27.4031,3.4353,2.5765
MARKET_005,1 w/e 06/07/25,MFR_001,CAT_001,TM_003,BRAND_014,22385.89,2805.0,2103.75,7.9807,71.6339,71.6339,37.7724,4.733,3.5497
MARKET_005,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_007,53747.37,9989.0,5114.4375,5.3807,44.4653,65.6908,146.1016,27.1531,13.9026
MARKET_005,1 w/e 06/07/25,MFR_002,CAT_001,TM_004,BRAND_009,51726.1001,7070.6578,5240.3475,7.3156,93.3236,97.8097,66.9943,9.1577,6.7872
MARKET_005,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_010,61422.9,13855.0,5287.8751,4.4333,99.1979,170.88,74.8424,16.882,6.4432
MARKET_005,1 w/e 06/07/25,MFR_002,CAT_001,TM_005,BRAND_008,83382.02,16345.0,7870.9584,5.1014,53.2293,85.5021,189.3394,37.1153,17.8729
MARKET_001,1 w/e 06/08/24,MFR_001,CAT_001,TM_001,BRAND_001,81846.6853,22861.3328,5889.1966,3.5801,70.743,146.3893,38.8338,10.847,2.7942
MARKET_001,1 w/e 06/08/24,MFR_001,CAT_001,TM_002,BRAND_002,53496.7544,16320.9559,3703.6211,3.2778,54.7659,74.617,32.7876,10.0029,2.2699
MARKET_001,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_004,329313.7783,115936.7096,18432.202,2.8405,74.4936,125.8424,148.3824,52.2388,8.3052
MARKET_001,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_005,50206.7219,6900.1373,5175.1028,7.2762,35.1571,35.1571,47.9336,6.5877,4.9408
MARKET_001,1 w/e 06/08/24,MFR_002,CAT_001,TM_004,BRAND_007,236473.5309,56471.2476,20217.9078,4.1875,40.5849,56.7382,195.5735,46.7041,16.7211
MARKET_001,1 w/e 06/08/24,MFR_002,CAT_001,TM_005,BRAND_008,463243.0739,124850.4176,34754.1304,3.7104,63.0506,96.1648,246.6105,66.4649,18.5016
MARKET_002,1 w/e 06/08/24,MFR_001,CAT_001,TM_001,BRAND_001,26711.8966,10916.382,1175.3794,2.447,44.7127,55.7145,173.7435,71.004,7.6451
MARKET_002,1 w/e 06/08/24,MFR_001,CAT_001,TM_002,BRAND_002,20276.112,8496.7681,854.5959,2.3863,35.3387,39.6969,166.8665,69.9259,7.0331
MARKET_002,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_004,147998.326,59521.1582,6378.2033,2.4865,72.2475,83.8054,595.7561,239.5979,25.675
MARKET_002,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_005,259.0001,45.0,33.7501,5.7556,0.4072,0.4072,184.9736,32.1383,24.1037
MARKET_002,1 w/e 06/08/24,MFR_002,CAT_001,TM_004,BRAND_007,39967.2556,17715.1016,1902.587,2.2561,20.0835,20.6259,578.7625,256.5309,27.5512
MARKET_002,1 w/e 06/08/24,MFR_002,CAT_001,TM_005,BRAND_008,133451.1215,54496.7941,5885.5396,2.4488,56.9091,59.1579,681.9855,278.4991,30.0773
MARKET_003,1 w/e 06/08/24,MFR_001,CAT_001,TM_001,BRAND_001,31695.3986,6432.7526,2690.2374,4.9272,76.7271,155.4281,30.9334,6.2781,2.6256
MARKET_003,1 w/e 06/08/24,MFR_001,CAT_001,TM_002,BRAND_002,19571.8424,4161.2724,1767.6716,4.7033,56.3772,73.4573,25.9961,5.5272,2.3479
MARKET_003,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_004,105235.4522,30459.5514,7420.2538,3.4549,80.6095,144.7252,97.759,28.2956,6.8931
MARKET_003,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_005,33981.6319,4733.1373,3549.8529,7.1795,48.1013,48.1013,52.9015,7.3684,5.5263
MARKET_003,1 w/e 06/08/24,MFR_002,CAT_001,TM_004,BRAND_007,121397.4853,22586.147,11474.6132,5.3749,43.1915,61.2609,210.4709,39.1584,19.8939
MARKET_003,1 w/e 06/08/24,MFR_002,CAT_001,TM_005,BRAND_008,206737.5324,41696.6267,18004.3429,4.9581,72.3773,115.51,213.8935,43.1399,18.6275
MARKET_004,1 w/e 06/08/24,MFR_001,CAT_001,TM_001,BRAND_001,2285.9801,454.0,187.7011,5.0352,78.3049,133.6284,16.8083,3.3382,1.3801
MARKET_004,1 w/e 06/08/24,MFR_001,CAT_001,TM_002,BRAND_002,1672.95,352.0,155.2708,4.7527,60.6622,82.3157,15.8784,3.3409,1.4737
MARKET_004,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_004,9520.45,2789.0,667.7396,3.4136,70.3676,156.9376,77.8979,22.8201,5.4636
MARKET_004,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_005,3870.28,505.0,378.7501,7.6639,43.5146,43.5146,51.2093,6.6819,5.0114
MARKET_004,1 w/e 06/08/24,MFR_002,CAT_001,TM_004,BRAND_007,8784.29,1456.0,845.9375,6.0332,39.2487,44.4318,128.8612,21.3588,12.4095
MARKET_004,1 w/e 06/08/24,MFR_002,CAT_001,TM_005,BRAND_008,10421.2,1867.0001,964.3125,5.5818,51.3843,65.578,116.7691,20.9197,10.8051
MARKET_005,1 w/e 06/08/24,MFR_001,CAT_001,TM_001,BRAND_001,16556.87,3736.0,1379.2885,4.4317,94.9841,239.3508,21.0579,4.7516,1.7543
MARKET_005,1 w/e 06/08/24,MFR_001,CAT_001,TM_002,BRAND_002,9830.64,2474.0,829.0833,3.9736,78.9484,119.4487,15.0427,3.7857,1.2687
MARKET_005,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_004,50584.9101,15771.0001,3375.4584,3.2075,84.8024,152.2268,72.0611,22.4667,4.8085
MARKET_005,1 w/e 06/08/24,MFR_001,CAT_001,TM_003,BRAND_005,13751.74,1797.0,1347.7501,7.6526,47.4293,47.4293,35.0267,4.5771,3.4328
MARKET_005,1 w/e 06/08/24,MFR_002,CAT_001,TM_004,BRAND_007,61656.6001,12630.0,5844.2084,4.8818,59.5456,86.8796,125.0888,25.6237,11.8567
MARKET_005,1 w/e 06/08/24,MFR_002,CAT_001,TM_005,BRAND_008,105108.24,22940.0,9682.3334,4.5819,75.0661,123.7972,169.1536,36.918,15.582
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_011,144987.313,41024.861,9244.0766,3.5341,77.3744,137.8488,62.6551,17.7286,3.9948
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_001,2045.925,716.539,141.1669,2.8553,0.4336,0.5575,157.7611,55.2523,10.8854
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_012,146739.9556,40700.7031,10116.6549,3.6053,73.4408,109.6147,66.8089,18.5305,4.606
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_002,784.0561,295.786,36.5194,2.6508,0.24,0.2513,109.2456,41.213,5.0884
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_003,1001.6102,378.6991,43.1001,2.6449,0.3177,0.4278,105.4216,39.8589,4.5364
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_015,402506.6663,135940.2701,22156.1454,2.9609,75.6874,125.1999,177.817,60.0549,9.788
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_004,237871.4145,67137.5826,15653.6594,3.543,69.9839,90.2397,113.6496,32.0768,7.479
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_013,17880.9372,3850.77,1411.2052,4.6435,11.4155,12.4225,52.3743,11.2791,4.1335
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_005,9358.1708,1272.3488,954.2616,7.355,11.3142,11.3142,27.656,3.7601,2.8201
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_006,366.56,37.8338,28.3754,9.6887,0.6807,0.6807,18.0071,1.8586,1.3939
MARKET_001,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_014,84896.4691,11085.2554,8313.9416,7.6585,55.0906,55.0906,51.5271,6.7281,5.0461
MARKET_001,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_007,259936.9541,56324.996,22169.8024,4.6149,31.6754,45.9407,274.3907,59.4569,23.4026
MARKET_001,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_009,156077.1104,20395.739,14352.9834,7.6524,66.441,70.1469,78.5464,10.2642,7.2232
MARKET_001,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_010,271838.6937,73820.2064,19087.6742,3.6824,81.2353,125.8971,111.8896,30.3846,7.8565
MARKET_001,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_008,309350.4074,74318.6385,23455.4286,4.1625,38.8417,62.4669,266.3031,63.9769,20.1915
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_011,42249.2162,15908.385,1671.9776,2.6558,54.1367,54.4414,223.7485,84.2495,8.8547
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_001,1831.3352,680.13,114.506,2.6926,2.5925,3.6551,202.5231,75.214,12.663
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_012,42899.6676,16493.464,1738.7359,2.601,43.7437,44.0367,281.1719,108.1011,11.396
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_002,781.5561,294.7861,36.4152,2.6513,2.0492,2.1463,109.3468,41.2432,5.0948
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_003,566.0795,225.2601,22.5063,2.513,1.856,1.9323,87.443,34.7962,3.4766
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_015,139358.416,53657.3951,5750.1246,2.5972,59.3144,61.9909,673.6069,259.3599,27.794
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_004,91754.7258,34074.023,3647.7556,2.6928,52.5093,54.8821,500.9854,186.0459,19.9169
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_013,4416.0773,1873.77,195.1844,2.3568,1.3839,1.3839,914.9079,388.2013,40.4376
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_005,9.99,1.0001,0.75,9.99,0.0224,0.0224,128.0769,12.8205,9.6154
MARKET_002,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_014,1577.4574,146.26,109.695,10.7853,0.9184,0.9184,492.4476,45.6592,34.2444
MARKET_002,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_007,44720.1767,17429.563,1816.8712,2.5658,18.5075,18.5076,692.769,270.0048,28.1455
MARKET_002,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_009,2449.433,757.6801,101.5292,3.2328,3.0597,3.0597,229.5174,70.9963,9.5135
MARKET_002,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_010,78635.6296,29551.7611,3170.0168,2.6609,65.2032,66.2718,345.7671,129.9414,13.9388
MARKET_002,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_008,69878.9824,26566.741,2895.2438,2.6303,27.318,29.0842,733.3843,278.8196,30.3858
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_011,52795.9067,12041.223,4241.4096,4.3846,80.8572,125.3223,48.5407,11.0707,3.8996
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_001,214.5898,36.409,26.6609,5.8939,0.2919,0.2919,54.6601,9.2741,6.791
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_012,57108.618,12364.7358,4986.3805,4.6187,77.2318,113.0495,54.9705,11.9018,4.7997
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_003,435.5306,153.439,20.5938,2.8385,0.2251,0.4501,143.8677,50.6851,6.8027
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_015,160733.7701,49416.8754,10327.4584,3.2526,82.521,145.4711,144.7995,44.5179,9.3036
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_004,67874.0787,12028.213,6523.7704,5.6429,74.1914,84.5517,68.0103,12.0524,6.5369
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_013,5.38,2.0,0.2083,2.69,0.0699,0.0699,5.7252,2.1283,0.2217
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_005,6621.0408,923.3488,692.5116,7.1707,16.5156,16.5156,29.8028,4.1562,3.1172
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_006,366.56,37.8338,28.3754,9.6887,1.5133,1.5133,18.0071,1.8586,1.3939
MARKET_003,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_014,57829.4016,7681.9954,5761.4966,7.5279,72.364,72.364,59.4088,7.8918,5.9188
MARKET_003,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_007,148589.4174,26044.0999,14223.2439,5.7053,38.0239,58.6628,290.5061,50.9186,27.8078
MARKET_003,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_009,101845.8574,12535.728,9093.9144,8.1244,82.0642,87.7261,92.2602,11.3559,8.238
MARKET_003,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_010,120893.9538,27047.2756,10278.494,4.4697,85.281,141.4534,105.3846,23.5774,8.9599
MARKET_003,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_008,153480.465,29498.5644,12992.6848,5.203,43.364,75.2316,263.1169,50.5704,22.2738
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_011,4406.03,892.0833,348.9375,4.939,88.8637,149.9284,28.3408,5.7381,2.2445
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_012,4877.79,926.0001,458.7709,5.2676,86.665,106.095,32.1713,6.1074,3.0258
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_015,7086.18,1951.0001,480.9375,3.6321,61.0756,97.1167,66.3183,18.2591,4.501
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_004,2091.0,380.0,208.7917,5.5026,32.9907,36.3401,36.2285,6.5838,3.6175
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_005,166.3201,25.0,18.75,6.6528,4.0838,4.0838,23.2791,3.4991,2.6244
MARKET_004,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_014,3501.65,488.0001,366.0,7.1755,51.6903,51.6903,38.7215,5.3963,4.0473
MARKET_004,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_007,4352.82,700.0,371.2917,6.2183,13.9613,17.2615,178.2102,28.6589,15.2012
MARKET_004,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_009,5649.07,704.6665,518.8124,8.0167,94.3547,98.0974,34.2218,4.2688,3.1429
MARKET_004,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_010,3951.45,704.0,331.0209,5.6129,92.4118,112.4651,24.4409,4.3545,2.0475
MARKET_004,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_008,4053.1401,712.0,335.7292,5.6926,17.1722,23.1821,134.9131,23.6997,11.1751
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_001,BRAND_011,39015.46,9641.0001,2660.8803,4.0468,100.0,247.3387,47.1581,11.6531,3.2162
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_002,BRAND_012,36482.65,9024.0001,2674.0625,4.0428,95.7843,166.1724,46.0375,11.3874,3.3744
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_015,77439.2601,23127.0001,4994.3334,3.3484,96.0381,168.6966,97.4624,29.1068,6.2857
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_004,59187.9601,14374.0001,4388.0416,4.1177,97.4869,158.8542,73.3849,17.8218,5.4406
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_013,15940.5401,2569.0,1402.3332,6.205,43.6354,49.5047,44.1554,7.1161,3.8845
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_005,4133.38,518.0,388.5001,7.9795,21.5052,21.5052,23.2317,2.9114,2.1836
MARKET_005,1 w/e 06/14/25,MFR_001,CAT_001,TM_003,BRAND_014,22345.3,2800.0001,2100.0,7.9805,74.1402,74.1402,36.4294,4.5648,3.4236
MARKET_005,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_007,59137.32,11163.0,5573.8542,5.2976,42.3756,59.7905,168.6806,31.8408,15.8986
MARKET_005,1 w/e 06/14/25,MFR_002,CAT_001,TM_004,BRAND_009,49824.33,6773.3302,5064.4976,7.356,93.8955,96.9474,64.1381,8.7192,6.5195
MARKET_005,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_010,58810.6701,13468.0,4925.2916,4.3667,99.1434,171.2872,71.6987,16.4194,6.0046
MARKET_005,1 w/e 06/14/25,MFR_002,CAT_001,TM_005,BRAND_008,78836.5301,15704.0,7321.1042,5.0202,53.1562,85.2122,179.2639,35.7088,16.6472
MARKET_001,1 w/e 06/15/24,MFR_001,CAT_001,TM_001,BRAND_001,77897.5154,21935.6498,5699.1548,3.5512,68.136,135.1977,38.3725,10.8055,2.8074
MARKET_001,1 w/e 06/15/24,MFR_001,CAT_001,TM_002,BRAND_002,50020.4211,15751.0559,3494.9492,3.1757,51.5821,67.2899,32.5478,10.249,2.2741
MARKET_001,1 w/e 06/15/24,MFR_001,CAT_001,TM_003,BRAND_004,297464.1321,105225.9776,16643.6673,2.8269,72.4629,119.3655,137.7818,48.7394,7.7091
MARKET_001,1 w/e 06/15/24,MFR_001,CAT_001,TM_003,BRAND_005,43514.27,6131.6548,4592.2704,7.0967,32.0513,32.0513,45.5679,6.421,4.809
MARKET_001,1 w/e 06/15/24,MFR_002,CAT_001,TM_004,BRAND_007,212898.8805,54845.2228,17639.7535,3.8818,37.773,51.3153,189.1754,48.7338,15.6741
MARKET_001,1 w/e 06/15/24,MFR_002,CAT_001,TM_005,BRAND_008,435605.6092,120307.3908,32299.9214,3.6208,62.4983,92.2949,233.9367,64.6096,17.3463
